flight_id,date,carrier,origin,dest,sched_dep_local,dep_hour,predicted_delay_min,predicted_delay_bucket,actual_delay_bucket,dep_delay_min,delay_risk,risk_threshold_used,prob_on_time,prob_15_30_min,prob_30_60_min,prob_60_90_min,prob_90plus_min,prev_arr_delay_min,inbound_delay_after_buffer_min,had_late_inbound,tight_turnaround,turnaround_buffer_min,weather_severity_score,snowfall_cm,precip_mm,wind_gust_kmh,is_fog_code,is_thunderstorm_code,origin_recent_delay_rate,carrier_recent_delay_rate,route_recent_delay_rate,is_evening_bank,origin_hour_congestion_pctile,date_ordinal
2015-01-11_WN1027,2015-01-11,WN,DEN,SJC,21:10,21,7.7,0,0,1.0,0.4215,0.82,0.5785,0.1982,0.115,0.0748,0.0335,0.0,,0,0,,0.46599999999999997,0.07,0.0,9.7,0,0,0.46,0.42,0.2571428571428571,0,0.23706673564407657,6
2015-01-11_MQ3339,2015-01-11,MQ,ORD,SYR,13:25,13,9.7,0,0,0.0,0.4214,0.82,0.5786,0.1141,0.1423,0.0374,0.1276,-5.0,0.0,0,0,192.0,0.798,0.0,0.0,26.6,0,0,0.22,0.22,0.6206896551724138,0,0.916619771149878,6
2015-01-11_WN1614,2015-01-11,WN,DEN,SAN,18:45,18,8.5,0,0,11.0,0.4211,0.82,0.5789,0.1476,0.1147,0.1232,0.0357,0.0,,0,0,,0.174,0.0,0.0,5.8,0,0,0.6,0.29,0.38,1,0.539187790998448,6
2015-01-11_MQ3132,2015-01-11,MQ,ORD,DTW,12:40,12,9.0,0,0,-2.0,0.4205,0.82,0.5795,0.1495,0.1355,0.0338,0.1017,8.0,0.0,0,0,205.0,0.768,0.0,0.0,25.6,0,0,0.16,0.23,0.4,0,0.30547739636090787,6
2015-01-10_EV4234,2015-01-10,EV,ORD,PVD,16:20,16,8.5,0,0,3.0,0.4203,0.82,0.5797,0.1729,0.1149,0.0237,0.1087,-18.0,,0,0,,1.038,0.0,0.0,34.6,0,0,0.38,0.27,0.6,1,0.31804539486025135,5
2015-01-11_NK733,2015-01-11,NK,ORD,LAX,11:03,11,6.5,0,2,31.0,0.4201,0.82,0.5799,0.2552,0.102,0.0169,0.046,0.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.06,0.46,0.54,0,0.17792159069592947,6
2015-01-11_WN4541,2015-01-11,WN,DEN,LAX,16:45,16,6.6,0,0,-1.0,0.4197,0.82,0.5803,0.1937,0.0767,0.1048,0.0445,4.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.54,0.18,0.36,1,0.053414381789963786,6
2015-01-10_WN3955,2015-01-10,WN,DEN,PHX,15:10,15,4.9,0,0,-1.0,0.4196,0.82,0.5804,0.1332,0.1275,0.0644,0.0946,0.0,,0,0,,0.324,0.0,0.0,10.8,0,0,0.2,0.18,0.28,0,0.36277806518365235,5
2015-01-11_MQ3470,2015-01-11,MQ,ORD,CMH,12:15,12,9.4,0,0,-1.0,0.4196,0.82,0.5804,0.1447,0.115,0.0618,0.0981,0.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.16,0.24,0.62,0,0.30547739636090787,6
2015-01-11_UA1582,2015-01-11,UA,ORD,MSY,15:31,15,12.8,0,0,5.0,0.4195,0.82,0.5805,0.1587,0.1498,0.0514,0.0595,75.0,,1,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.22,0.29,0.5217391304347826,0,0.6468767585818795,6
2015-01-11_UA723,2015-01-11,UA,DEN,SJC,19:02,19,10.2,0,0,8.0,0.4189,0.82,0.5811,0.1598,0.1215,0.1085,0.0291,-3.0,0.0,0,0,201.0,0.183,0.0,0.0,6.1,0,0,0.62,0.58,0.2647058823529412,1,0.9094671495085359,6
2015-01-10_OO6277,2015-01-10,OO,ORD,DCA,19:35,19,8.4,0,4,100.0,0.4181,0.82,0.5819,0.1642,0.1385,0.032,0.0834,0.0,,0,0,,1.038,0.0,0.0,34.6,0,0,0.56,0.27,0.62,1,0.17792159069592947,5
2015-01-11_AA2361,2015-01-11,AA,ORD,DCA,12:40,12,8.7,0,4,99.0,0.4181,0.82,0.5819,0.1907,0.1553,0.0294,0.0426,120.0,0.0,1,0,215.0,0.768,0.0,0.0,25.6,0,0,0.16,0.27,0.6,0,0.30547739636090787,6
2015-01-10_AA360,2015-01-10,AA,ORD,LGA,16:05,16,7.6,0,0,-3.0,0.4179,0.82,0.5821,0.1656,0.1651,0.0206,0.0666,-14.0,,0,0,,1.038,0.0,0.0,34.6,0,0,0.4,0.37,0.58,1,0.31804539486025135,5
2015-01-10_WN2798,2015-01-10,WN,DEN,LAS,17:40,17,5.6,0,0,14.0,0.4175,0.82,0.5825,0.1064,0.0777,0.019,0.2144,14.0,,0,0,,0.432,0.0,0.0,14.4,0,0,0.28,0.15,0.28,1,0.20382824624935333,5
2015-01-11_UA368,2015-01-11,UA,ORD,PHL,16:00,16,12.8,0,0,8.0,0.4172,0.82,0.5828,0.1611,0.1512,0.0364,0.0685,57.0,,1,0,,0.6269999999999999,0.0,0.0,20.9,0,0,0.24,0.35,0.36,1,0.5639654848996436,6
2015-01-11_UA1226,2015-01-11,UA,ORD,EWR,15:02,15,12.6,0,0,13.0,0.4168,0.82,0.5832,0.1533,0.1183,0.0488,0.0965,47.0,,1,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.26,0.26,0.64,0,0.6468767585818795,6
2015-01-11_AA1344,2015-01-11,AA,DEN,DFW,17:39,17,7.7,0,1,20.0,0.4164,0.82,0.5836,0.1113,0.1469,0.1115,0.0467,66.0,,1,0,,0.162,0.0,0.0,5.4,0,0,0.5,0.19,0.34,1,0.37558199689601657,6
2015-01-10_EV4555,2015-01-10,EV,ORD,SAV,16:15,16,10.5,0,0,13.0,0.4163,0.82,0.5837,0.1469,0.1449,0.0349,0.0896,31.0,,1,0,,1.038,0.0,0.0,34.6,0,0,0.42,0.28,0.8333333333333334,1,0.31804539486025135,5
2015-01-11_MQ3060,2015-01-11,MQ,ORD,LSE,16:30,16,9.9,0,0,5.0,0.4159,0.82,0.5841,0.1452,0.1381,0.0136,0.119,-9.0,0.0,0,0,168.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.26,0.21,0.5714285714285714,1,0.5639654848996436,6
2015-01-11_WN1529,2015-01-11,WN,DEN,BOI,21:35,21,7.2,0,0,-5.0,0.4158,0.82,0.5842,0.2287,0.1293,0.03,0.0278,-10.0,0.0,0,0,200.0,0.46599999999999997,0.07,0.0,9.7,0,0,0.42,0.43,0.3902439024390244,0,0.23706673564407657,6
2015-01-11_UA1093,2015-01-11,UA,DEN,CLE,15:30,15,8.3,0,0,-4.0,0.4153,0.82,0.5847,0.1311,0.1142,0.132,0.038,109.0,,1,0,,0.162,0.0,0.0,5.4,0,0,0.34,0.3,0.3448275862068966,0,0.6117434040351785,6
2015-01-10_OO6469,2015-01-10,OO,ORD,BUF,19:45,19,11.7,0,0,9.0,0.4148,0.82,0.5852,0.1998,0.1263,0.0528,0.0358,37.0,0.0,1,0,312.0,1.038,0.0,0.0,34.6,0,0,0.54,0.28,0.5789473684210527,1,0.17792159069592947,5
2015-01-11_WN1823,2015-01-11,WN,DEN,EWR,18:20,18,8.4,0,2,47.0,0.4147,0.82,0.5853,0.1683,0.1366,0.0772,0.0325,-6.0,0.0,0,0,135.0,0.174,0.0,0.0,5.8,0,0,0.6,0.27,0.52,1,0.539187790998448,6
2015-01-11_DL1997,2015-01-11,DL,DEN,LGA,15:59,15,4.9,0,3,70.0,0.4142,0.82,0.5858,0.1504,0.0929,0.1325,0.0384,0.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.48,0.19,0.46,0,0.6117434040351785,6
2015-01-11_OO6201,2015-01-11,OO,DEN,AUS,15:40,15,5.9,0,0,12.0,0.4139,0.82,0.5861,0.1301,0.1595,0.0723,0.052,18.0,,1,0,,0.162,0.0,0.0,5.4,0,0,0.36,0.25,0.5,0,0.6117434040351785,6
2015-01-11_MQ3101,2015-01-11,MQ,ORD,OKC,12:45,12,9.5,0,0,-1.0,0.4139,0.82,0.5861,0.1851,0.0864,0.0181,0.1243,3.0,0.0,0,0,111.0,0.768,0.0,0.0,25.6,0,0,0.12,0.22,0.7083333333333334,0,0.30547739636090787,6
2015-01-11_OO4664,2015-01-11,OO,ORD,SLC,18:39,18,12.8,0,0,9.0,0.4137,0.82,0.5863,0.1398,0.1265,0.0513,0.0961,0.0,,0,0,,0.6940000000000001,0.07,0.0,17.3,0,0,0.7,0.29,0.6,1,0.8659726130181955,6
2015-01-11_MQ3457,2015-01-11,MQ,ORD,ROC,15:20,15,11.7,0,0,-2.0,0.4135,0.82,0.5865,0.0901,0.139,0.0166,0.1677,-2.0,0.0,0,0,151.0,0.6599999999999999,0.0,0.0,22.0,0,0,0.26,0.19,0.7222222222222222,0,0.6468767585818795,6
2015-01-11_EV4681,2015-01-11,EV,ORD,CLE,13:10,13,9.8,0,0,1.0,0.4133,0.82,0.5867,0.1067,0.1713,0.0511,0.0841,67.0,,1,0,,0.798,0.0,0.0,26.6,0,0,0.12,0.25,0.56,0,0.916619771149878,6
2015-01-11_OO5340,2015-01-11,OO,DEN,MAF,22:00,22,5.7,0,0,-1.0,0.4126,0.82,0.5874,0.1598,0.1178,0.0766,0.0585,1.0,,0,0,,0.7030000000000001,0.07,0.0,17.6,0,0,0.36,0.43,0.3684210526315789,0,0.031427832384893946,6
2015-01-10_UA211,2015-01-10,UA,ORD,IAD,13:10,13,12.1,0,0,-1.0,0.4125,0.82,0.5875,0.2643,0.0483,0.0223,0.0776,230.0,,1,0,,1.176,0.0,0.0,39.2,0,0,0.28,0.37,0.6206896551724138,0,0.8181391858938285,5
2015-01-10_WN3608,2015-01-10,WN,DEN,BDL,16:45,16,5.9,0,1,22.0,0.4122,0.82,0.5878,0.2258,0.0779,0.0303,0.0781,11.0,,0,0,,0.399,0.0,0.0,13.3,0,0,0.3,0.14,,1,0.188178996378686,5
2015-01-11_NK245,2015-01-11,NK,ORD,LAS,15:40,15,7.0,0,0,-9.0,0.412,0.82,0.588,0.1419,0.1905,0.0245,0.055,-8.0,,0,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.24,0.45,0.58,0,0.6468767585818795,6
2015-01-11_MQ3669,2015-01-11,MQ,ORD,BNA,12:49,12,9.8,0,0,8.0,0.4114,0.82,0.5886,0.2394,0.098,0.0113,0.0627,17.0,0.0,1,0,192.0,0.768,0.0,0.0,25.6,0,0,0.12,0.22,0.5,0,0.30547739636090787,6
2015-01-10_OO5378,2015-01-10,OO,ORD,PAH,20:20,20,9.1,0,0,-3.0,0.4112,0.82,0.5888,0.1147,0.1341,0.0777,0.0847,20.0,,1,0,,1.038,0.0,0.0,34.6,0,0,0.46,0.28,0.45454545454545453,1,0.06706058900769087,5
2015-01-11_EV5941,2015-01-11,EV,ORD,AVP,13:25,13,10.3,0,1,28.0,0.4106,0.82,0.5894,0.0932,0.1404,0.0218,0.1553,70.0,,1,0,,0.798,0.0,0.0,26.6,0,0,0.2,0.25,,0,0.916619771149878,6
2015-01-11_EV5917,2015-01-11,EV,ORD,GSP,18:55,18,13.2,0,2,45.0,0.4103,0.82,0.5897,0.1009,0.1309,0.0402,0.1382,3.0,0.0,0,0,140.0,0.6940000000000001,0.07,0.0,17.3,0,0,0.64,0.31,,1,0.8659726130181955,6
2015-01-11_MQ3356,2015-01-11,MQ,ORD,MEM,12:35,12,9.3,0,0,0.0,0.4101,0.82,0.5899,0.2006,0.105,0.0327,0.0719,4.0,0.0,0,0,85.0,0.768,0.0,0.0,25.6,0,0,0.16,0.24,0.5454545454545454,0,0.30547739636090787,6
2015-01-10_OO5395,2015-01-10,OO,ORD,STC,18:00,18,10.2,0,1,16.0,0.4095,0.82,0.5905,0.1346,0.1234,0.0362,0.1153,-1.0,0.0,0,0,155.0,1.026,0.0,0.0,34.2,0,0,0.46,0.26,0.7,1,0.5639654848996436,5
2015-01-10_WN3905,2015-01-10,WN,DEN,SMF,20:00,20,6.1,0,0,11.0,0.4095,0.82,0.5905,0.1806,0.0867,0.0644,0.0778,0.0,,0,0,,0.519,0.0,0.0,17.3,0,0,0.22,0.2,0.6756756756756757,1,0.11174340403517848,5
2015-01-11_OO6259,2015-01-11,OO,DEN,COS,22:08,22,7.1,0,0,-1.0,0.4088,0.82,0.5912,0.1458,0.132,0.0578,0.0732,73.0,,1,0,,0.7030000000000001,0.07,0.0,17.6,0,0,0.32,0.43,0.5510204081632653,0,0.031427832384893946,6
2015-01-10_EV5998,2015-01-10,EV,ORD,LIT,13:05,13,7.8,0,0,-4.0,0.4085,0.82,0.5915,0.1998,0.0923,0.0374,0.079,-12.0,0.0,0,0,163.0,1.176,0.0,0.0,39.2,0,0,0.3,0.42,0.75,0,0.8181391858938285,5
2015-01-10_AA1587,2015-01-10,AA,ORD,LAS,21:25,21,7.1,0,0,-1.0,0.4084,0.82,0.5916,0.1707,0.1338,0.0704,0.0335,-12.0,,0,0,,1.08,0.0,0.0,36.0,0,0,0.44,0.46,0.64,0,0.020165072219095855,5
2015-01-10_EV6114,2015-01-10,EV,ORD,ICT,15:00,15,6.4,0,0,-5.0,0.408,0.82,0.592,0.1341,0.149,0.0409,0.084,0.0,,0,0,,1.059,0.0,0.0,35.3,0,0,0.38,0.31,0.5263157894736842,0,0.2893453385856312,5
2015-01-10_MQ3118,2015-01-10,MQ,ORD,MDT,13:50,13,9.9,0,1,20.0,0.408,0.82,0.592,0.0702,0.17,0.038,0.1298,-2.0,0.0,0,0,209.0,1.176,0.0,0.0,39.2,0,0,0.2,0.39,0.6923076923076923,0,0.8181391858938285,5
2015-01-10_EV3958,2015-01-10,EV,ORD,MEM,16:16,16,8.8,0,0,-6.0,0.4079,0.82,0.5921,0.1483,0.1405,0.0537,0.0653,9.0,,0,0,,1.038,0.0,0.0,34.6,0,0,0.42,0.28,0.5853658536585366,1,0.31804539486025135,5
2015-01-11_UA744,2015-01-11,UA,ORD,BOS,16:15,16,9.8,0,0,-3.0,0.4074,0.82,0.5926,0.102,0.1282,0.0669,0.1103,1.0,,0,0,,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.35,0.62,1,0.5639654848996436,6
2015-01-11_B6112,2015-01-11,B6,ORD,BOS,17:20,17,8.9,0,0,0.0,0.4073,0.82,0.5927,0.1177,0.1189,0.1196,0.0511,0.0,,0,0,,0.582,0.0,0.0,19.4,0,0,0.48,0.4807692307692308,0.6,1,0.6072969424123054,6
2015-01-11_WN2964,2015-01-11,WN,DEN,LAS,17:45,17,6.5,0,2,40.0,0.406,0.82,0.594,0.1653,0.0778,0.118,0.045,0.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.52,0.19,0.4,1,0.37558199689601657,6
2015-01-10_MQ3008,2015-01-10,MQ,ORD,IND,14:00,14,9.6,0,1,16.0,0.4057,0.82,0.5943,0.0858,0.2088,0.0331,0.078,49.0,0.0,1,0,224.0,1.101,0.0,0.0,36.7,0,0,0.24,0.4,0.5111111111111111,0,0.027762145938848248,5
2015-01-10_WN3096,2015-01-10,WN,DEN,EWR,16:40,16,5.9,0,0,1.0,0.4056,0.82,0.5944,0.231,0.0611,0.0335,0.0799,10.0,,0,0,,0.399,0.0,0.0,13.3,0,0,0.3,0.16,0.5681818181818182,1,0.188178996378686,5
2015-01-10_AA2409,2015-01-10,AA,ORD,TPA,18:05,18,9.1,0,2,38.0,0.4055,0.82,0.5945,0.1863,0.147,0.0342,0.0379,3.0,0.0,0,0,228.0,1.026,0.0,0.0,34.2,0,0,0.52,0.38,0.6086956521739131,1,0.5639654848996436,5
2015-01-11_UA692,2015-01-11,UA,ORD,LGA,18:00,18,16.0,0,1,17.0,0.4055,0.82,0.5945,0.1534,0.124,0.0177,0.1104,-16.0,,0,0,,0.6940000000000001,0.07,0.0,17.3,0,0,0.54,0.4,0.34,1,0.8659726130181955,6
2015-01-11_WN2232,2015-01-11,WN,DEN,GRR,11:35,11,5.7,0,0,10.0,0.4051,0.82,0.5949,0.2041,0.1134,0.0419,0.0457,0.0,,0,0,,0.378,0.0,0.0,12.6,0,0,0.38,0.18,0.5,0,0.6835230212105535,6
2015-01-10_AA197,2015-01-10,AA,ORD,SFO,13:55,13,7.3,0,2,44.0,0.4048,0.82,0.5952,0.0702,0.1343,0.1039,0.0964,-8.0,0.0,0,0,165.0,1.176,0.0,0.0,39.2,0,0,0.22,0.42,0.72,0,0.8181391858938285,5
2015-01-11_MQ3415,2015-01-11,MQ,ORD,OMA,10:10,10,10.7,0,0,0.0,0.4048,0.82,0.5952,0.1884,0.1354,0.0342,0.0468,80.0,,1,0,,0.714,0.0,0.0,23.8,0,0,0.1,0.34,0.6,0,0.21403113862314763,6
2015-01-10_AA1331,2015-01-10,AA,ORD,STL,20:20,20,9.4,0,1,18.0,0.4047,0.82,0.5953,0.149,0.1292,0.069,0.0576,22.0,0.0,1,0,228.0,1.038,0.0,0.0,34.6,0,0,0.42,0.43,0.5714285714285714,1,0.06706058900769087,5
2015-01-11_UA1703,2015-01-11,UA,ORD,LAX,13:58,13,9.1,0,0,2.0,0.4044,0.82,0.5956,0.212,0.1154,0.0144,0.0626,15.0,,1,0,,0.798,0.0,0.0,26.6,0,0,0.3,0.25,0.48,0,0.916619771149878,6
2015-01-10_WN2889,2015-01-10,WN,DEN,BOS,16:40,16,5.8,0,0,9.0,0.404,0.82,0.596,0.235,0.0674,0.0269,0.0746,-2.0,,0,0,,0.399,0.0,0.0,13.3,0,0,0.28,0.16,0.6071428571428571,1,0.188178996378686,5
2015-01-11_EV6100,2015-01-11,EV,ORD,PIA,20:16,20,30.4,0,2,30.0,0.4035,0.82,0.5965,0.0522,0.1279,0.023,0.2004,-17.0,0.0,0,0,383.0,1.7980000000000003,0.28,0.4,16.6,0,0,0.52,0.34,0.36585365853658536,1,0.6072969424123054,6
2015-01-11_EV5923,2015-01-11,EV,DEN,ISN,22:05,22,7.1,0,0,-1.0,0.4027,0.82,0.5973,0.0996,0.1826,0.052,0.0685,67.0,0.0,1,0,192.0,0.7030000000000001,0.07,0.0,17.6,0,0,0.34,0.33,0.5,0,0.031427832384893946,6
2015-01-10_F9667,2015-01-10,F9,DEN,SFO,21:25,21,5.5,0,2,30.0,0.4025,0.82,0.5975,0.2761,0.0653,0.0268,0.0343,33.0,0.0,1,0,138.0,0.594,0.0,0.0,19.8,0,0,0.18,0.37,0.4,0,0.01073460941541645,5
2015-01-11_WN1767,2015-01-11,WN,DEN,TPA,18:00,18,7.8,0,2,37.0,0.4024,0.82,0.5976,0.1735,0.1341,0.0699,0.0248,-6.0,,0,0,,0.174,0.0,0.0,5.8,0,0,0.52,0.2,0.4166666666666667,1,0.539187790998448,6
2015-01-11_WN759,2015-01-11,WN,DEN,MCI,19:30,19,8.4,0,0,-2.0,0.4017,0.82,0.5983,0.169,0.1755,0.02,0.0372,21.0,0.0,1,0,390.0,0.183,0.0,0.0,6.1,0,0,0.52,0.35,0.34146341463414637,1,0.9094671495085359,6
2015-01-11_MQ3468,2015-01-11,MQ,ORD,BMI,16:15,16,10.0,0,4,123.0,0.4017,0.82,0.5983,0.1293,0.0877,0.0309,0.1538,-9.0,0.0,0,0,183.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.21,0.47058823529411764,1,0.5639654848996436,6
2015-01-10_OO2644,2015-01-10,OO,ORD,CHO,20:10,20,8.6,0,2,30.0,0.4015,0.82,0.5985,0.1074,0.1479,0.0407,0.1055,0.0,,0,0,,1.038,0.0,0.0,34.6,0,0,0.4,0.28,0.8181818181818182,1,0.06706058900769087,5
2015-01-10_NK719,2015-01-10,NK,DEN,LAS,18:45,18,5.9,0,0,-2.0,0.4013,0.82,0.5987,0.1777,0.1371,0.0175,0.0691,22.0,0.0,1,0,419.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.24,0.53,0.28,1,0.4905587170201759,5
2015-01-11_NK223,2015-01-11,NK,ORD,RSW,17:21,17,9.2,0,0,-1.0,0.4008,0.82,0.5992,0.1708,0.1031,0.0699,0.057,29.0,,1,0,,0.582,0.0,0.0,19.4,0,0,0.48,0.44,0.5263157894736842,1,0.6072969424123054,6
2015-01-10_OO5449,2015-01-10,OO,DEN,RKS,12:55,12,5.8,0,0,-6.0,0.4007,0.82,0.5993,0.1924,0.1244,0.0465,0.0374,59.0,0.0,1,0,247.0,0.54,0.0,0.0,18.0,0,0,0.3,0.3,0.3,0,0.33122090015519917,5
2015-01-11_MQ3689,2015-01-11,MQ,ORD,CVG,16:15,16,10.8,0,0,-3.0,0.4005,0.82,0.5995,0.2218,0.0625,0.0297,0.0865,-7.0,0.0,0,0,104.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.24,0.22,0.66,1,0.5639654848996436,6
2015-01-11_AA87,2015-01-11,AA,ORD,RNO,18:55,18,13.1,0,2,37.0,0.4004,0.82,0.5996,0.0942,0.1189,0.0341,0.1532,-13.0,0.0,0,0,184.0,0.6940000000000001,0.07,0.0,17.3,0,0,0.62,0.3,,1,0.8659726130181955,6
2015-01-11_MQ3118,2015-01-11,MQ,ORD,MDT,13:50,13,9.7,0,2,35.0,0.4004,0.82,0.5996,0.132,0.1437,0.013,0.1118,-4.0,0.0,0,0,209.0,0.798,0.0,0.0,26.6,0,0,0.24,0.21,0.6666666666666666,0,0.916619771149878,6
2015-01-11_WN3326,2015-01-11,WN,DEN,TUL,22:00,22,7.2,0,0,-10.0,0.3988,0.82,0.6012,0.1077,0.1901,0.0645,0.0365,279.0,,1,0,,0.7030000000000001,0.07,0.0,17.6,0,0,0.4,0.43,0.5172413793103449,0,0.031427832384893946,6
2015-01-10_AA1401,2015-01-10,AA,ORD,MIA,16:30,16,6.8,0,0,10.0,0.3982,0.82,0.6018,0.1509,0.2078,0.0166,0.0228,-21.0,0.0,0,0,208.0,1.038,0.0,0.0,34.6,0,0,0.36,0.35,0.5,1,0.31804539486025135,5
2015-01-10_NK425,2015-01-10,NK,ORD,FLL,17:32,17,7.0,0,0,-3.0,0.398,0.82,0.602,0.0977,0.1613,0.0311,0.1078,-7.0,0.0,0,0,450.0,0.972,0.0,0.0,32.4,0,0,0.4,0.52,0.4375,1,0.03442130932282874,5
2015-01-11_US1898,2015-01-11,US,DEN,CLT,16:05,16,4.3,0,0,-4.0,0.3979,0.82,0.6021,0.0119,0.3339,0.0298,0.0223,-8.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.5,0.2,0.1875,1,0.053414381789963786,6
2015-01-11_AS29,2015-01-11,AS,ORD,SEA,15:20,15,6.9,0,0,-6.0,0.3978,0.82,0.6022,0.1149,0.1868,0.0294,0.0668,0.0,,0,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.26,0.3333333333333333,0.6122448979591837,0,0.6468767585818795,6
2015-01-10_WN4339,2015-01-10,WN,DEN,HOU,18:25,18,6.0,0,1,20.0,0.3976,0.82,0.6024,0.2467,0.0613,0.026,0.0636,5.0,,0,0,,0.45299999999999996,0.0,0.0,15.1,0,0,0.24,0.17,0.39285714285714285,1,0.4905587170201759,5
2015-01-10_WN3883,2015-01-10,WN,DEN,SFO,15:40,15,5.0,0,4,101.0,0.3974,0.82,0.6026,0.2235,0.0919,0.0277,0.0543,11.0,,0,0,,0.324,0.0,0.0,10.8,0,0,0.24,0.18,0.38,0,0.36277806518365235,5
2015-01-10_WN3027,2015-01-10,WN,DEN,ATL,18:25,18,5.5,0,2,33.0,0.3971,0.82,0.6029,0.1972,0.086,0.0622,0.0517,-4.0,,0,0,,0.45299999999999996,0.0,0.0,15.1,0,0,0.22,0.16,0.3,1,0.4905587170201759,5
2015-01-11_EV4226,2015-01-11,EV,ORD,PVD,13:25,13,7.1,0,0,-4.0,0.3967,0.82,0.6033,0.1181,0.1658,0.0119,0.101,-16.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.2,0.25,0.5454545454545454,0,0.916619771149878,6
2015-01-10_WN3366,2015-01-10,WN,DEN,FLL,16:45,16,5.6,0,0,0.0,0.3962,0.82,0.6038,0.257,0.0756,0.0126,0.0511,2.0,0.0,0,0,195.0,0.399,0.0,0.0,13.3,0,0,0.3,0.15,0.45454545454545453,1,0.188178996378686,5
2015-01-11_OO6516,2015-01-11,OO,DEN,FCA,18:50,18,8.5,0,1,18.0,0.3958,0.82,0.6042,0.168,0.1187,0.0386,0.0705,-2.0,0.0,0,0,196.0,0.174,0.0,0.0,5.8,0,0,0.64,0.28,,1,0.539187790998448,6
2015-01-10_B6312,2015-01-10,B6,ORD,BOS,14:30,14,6.5,0,0,-3.0,0.3957,0.82,0.6043,0.1279,0.1689,0.0333,0.0656,0.0,,0,0,,1.101,0.0,0.0,36.7,0,0,0.3,0.5681818181818182,0.64,0,0.027762145938848248,5
2015-01-10_WN3283,2015-01-10,WN,DEN,BNA,18:20,18,6.0,0,0,14.0,0.3951,0.82,0.6049,0.1348,0.1125,0.0172,0.1306,-7.0,,0,0,,0.45299999999999996,0.0,0.0,15.1,0,0,0.2,0.15,0.3939393939393939,1,0.4905587170201759,5
2015-01-11_F9288,2015-01-11,F9,DEN,STL,20:35,20,7.4,0,0,10.0,0.3951,0.82,0.6049,0.1267,0.0886,0.1429,0.0368,52.0,,1,0,,0.204,0.0,0.0,6.8,0,0,0.58,0.34,0.34285714285714286,1,0.06660631143300569,6
2015-01-10_UA1715,2015-01-10,UA,ORD,PIT,19:35,19,12.0,0,4,107.0,0.3946,0.82,0.6054,0.1459,0.1381,0.0266,0.084,-3.0,0.0,0,0,226.0,1.038,0.0,0.0,34.6,0,0,0.56,0.41,0.6086956521739131,1,0.17792159069592947,5
2015-01-11_WN4247,2015-01-11,WN,DEN,TUS,12:45,12,5.5,0,0,-7.0,0.3936,0.82,0.6064,0.177,0.0771,0.0598,0.0797,0.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.14,0.14,0.55,0,0.5565183652353854,6
2015-01-11_UA1620,2015-01-11,UA,ORD,LGA,16:00,16,13.5,0,0,0.0,0.3935,0.82,0.6065,0.1335,0.1476,0.0211,0.0914,69.0,,1,0,,0.6269999999999999,0.0,0.0,20.9,0,0,0.24,0.36,0.38,1,0.5639654848996436,6
2015-01-11_OO5407,2015-01-11,OO,ORD,SPI,21:05,21,25.6,0,2,32.0,0.3935,0.82,0.6065,0.0616,0.104,0.0455,0.1825,0.0,0.0,0,0,122.0,1.4609999999999999,0.21,0.3,16.2,0,0,0.52,0.43,0.4,0,0.17792159069592947,6
2015-01-11_UA241,2015-01-11,UA,ORD,SEA,12:00,12,7.0,0,0,-5.0,0.393,0.82,0.607,0.1355,0.1122,0.0373,0.108,13.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.2,0.28,0.625,0,0.30547739636090787,6
2015-01-11_B6994,2015-01-11,B6,DEN,BOS,23:22,23,6.0,0,1,20.0,0.393,0.82,0.607,0.2529,0.0788,0.0119,0.0495,0.0,,0,0,,0.594,0.0,0.0,19.8,0,0,0.28,0.46296296296296297,0.5588235294117647,0,0.01720124159337817,6
2015-01-11_WN361,2015-01-11,WN,DEN,MSP,19:30,19,7.4,0,1,19.0,0.3927,0.82,0.6073,0.2277,0.0763,0.0712,0.0175,-3.0,,0,0,,0.183,0.0,0.0,6.1,0,0,0.54,0.36,0.24,1,0.9094671495085359,6
2015-01-10_EV6011,2015-01-10,EV,ORD,CLE,18:00,18,9.4,0,0,0.0,0.3924,0.82,0.6076,0.1298,0.1212,0.0389,0.1025,8.0,0.0,0,0,134.0,1.026,0.0,0.0,34.2,0,0,0.44,0.17,0.56,1,0.5639654848996436,5
